Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,5,D. Prescott QB - DAL,15.4,J. Taylor RB - IND,5.7,K. Monangai RB - CHI,19.8,S. Diggs WR - NE,9.8,J. Jefferson WR - MIN,10.7,G. Kittle TE - SF,2.9,T. Henderson RB - NE,8.7,E. Pineiro K - SF,12.7,Chargers DEF,5.0,J. Daniels QB - WAS,15.22,R. Harvey RB - DEN,11.6,T. McMillan WR - CAR,4.6,J. Croskey-Merritt RB - WAS,4.1,E. Egbuka WR - TB,0.0,D. Swift RB - CHI,0.0,Browns DEF,0.0,90.7,Juschka,145.6
Juschka,1,J. Flacco QB - CIN,30.7,C. McCaffrey RB - SF,29.3,R. Dowdle RB - CAR,26.1,J. Chase WR - CIN,11.1,D. Adams WR - LAR,18.0,J. Ferguson TE - DAL,3.0,J. Jacobs RB - GB,16.0,W. Lutz K - DEN,4.4,Lions DEF,7.0,M. Andrews TE - BAL,14.6,T. Etienne RB - JAX,11.5,T. Spears RB - TEN,6.2,J. Reed WR - GB,0.0,B. Mayfield QB - TB,0.0,G. Wilson WR - NYJ,0.0,Eagles DEF,0.0,145.6,Benni,90.7
Kessi,7,P. Mahomes QB - KC,10.5,D. Henry RB - BAL,12.1,J. Dobbins RB - DEN,5.9,A. St. Brown WR - DET,9.7,J. Waddle WR - MIA,8.2,D. Kincaid TE - BUF,16.1,C. Brown RB - CIN,11.2,B. Aubrey K - DAL,5.0,Bills DEF,5.0,B. Bowers TE - LV,31.3,T. Higgins WR - CIN,26.1,D. Maye QB - NE,16.36,C. Sutton WR - DEN,9.0,K. Shakir WR - BUF,4.3,Q. Judkins RB - CLE,0.0,J. Mixon RB - HOU,0.0,83.7,Ritz,86.48
Ritz,6,D. Jones QB - IND,14.08,K. Vidal RB - LAC,3.0,B. Robinson RB - ATL,9.6,L. McConkey WR - LAC,5.6,J. Smith-Njigba WR - SEA,14.0,T. Kelce TE - KC,8.6,K. Williams RB - LAR,17.4,C. Dicker K - LAC,11.2,Jaguars DEF,3.0,J. Warren RB - PIT,14.9,R. Pearsall WR - SF,0.0,D. Smith WR - PHI,0.0,I. Pacheco RB - KC,0.0,K. Boutte WR - NE,0.0,A. Kamara RB - NO,-0.3,,,86.48,Kessi,83.7
Simi,4,M. Stafford QB - LAR,26.84,J. Gibbs RB - DET,2.8,Z. Charbonnet RB - SEA,4.6,R. Rice WR - KC,14.6,Z. Flowers WR - BAL,6.4,T. Kraft TE - GB,2.0,M. Pittman WR - IND,11.5,K. Fairbairn K - HOU,19.0,Rams DEF,9.0,J. Addison WR - MIN,6.4,B. Thomas WR - JAX,5.5,B. Irving RB - TB,0.0,J. Hurts QB - PHI,0.0,R. White RB - TB,0.0,B. Hall RB - NYJ,0.0,,,96.74,Erik,103.76
Erik,3,L. Jackson QB - BAL,25.56,K. Walker RB - SEA,6.1,K. Hunt RB - KC,11.5,D. London WR - ATL,29.8,N. Collins WR - HOU,7.5,O. Gadsden TE - LAC,6.8,C. Lamb WR - DAL,8.5,T. Loop K - BAL,4.0,Packers DEF,4.0,Z. Knight RB - ARI,4.7,D. Samuel WR - WAS,4.4,J. Mason RB - MIN,3.7,W. Marks RB - HOU,2.7,C. Hubbard RB - CAR,1.7,Patriots DEF,1.0,T. Benson RB - ARI,0.0,103.76,Simi,96.74
Tommy,8,J. Herbert QB - LAC,27.7,T. Tracy RB - NYG,3.7,D. Achane RB - MIA,10.6,D. Metcalf WR - PIT,0.6,G. Pickens WR - DAL,7.9,T. Warren TE - IND,2.6,R. Odunze WR - CHI,0.0,C. Boswell K - PIT,10.6,Bears DEF,5.0,T. McBride TE - ARI,11.5,A. Jones RB - MIN,9.8,D. Montgomery RB - DET,9.0,K. Allen WR - LAC,4.1,S. Barkley RB - PHI,0.0,A. Brown WR - PHI,0.0,,,68.7,Marv,123.72
Marv,2,J. Allen QB - BUF,28.82,J. Cook RB - BUF,12.5,J. Williams RB - DAL,6.3,P. Nacua WR - LAR,15.8,M. Harrison WR - ARI,15.6,S. LaPorta TE - DET,15.7,A. Jeanty RB - LV,14.9,J. Myers K - SEA,9.1,Colts DEF,5.0,C. Olave WR - NO,5.7,X. Worthy WR - KC,3.0,O. Hampton RB - LAC,0.0,C. Kupp WR - SEA,0.0,D. Goedert TE - PHI,0.0,J. Jeudy WR - CLE,0.0,H. Haskins RB - LAC,0.0,123.72,Tommy,68.7
