Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,1,D. Prescott QB - DAL,24.32,T. Henderson RB - NE,27.3,D. Swift RB - CHI,9.0,E. Egbuka WR - TB,4.0,J. Jefferson WR - MIN,6.1,G. Kittle TE - SF,18.7,R. Harvey RB - DEN,5.0,E. Pineiro K - SF,16.2,Texans DEF,9.0,T. McMillan WR - CAR,25.0,J. Williams WR - DET,15.7,S. Diggs WR - NE,10.5,Seahawks DEF,2.0,J. Dart QB - NYG,0.0,J. Taylor RB - IND,0.0,,,119.62,Tommy,110.74
Tommy,2,J. Herbert QB - LAC,3.34,S. Barkley RB - PHI,9.0,D. Achane RB - MIA,16.5,A. Brown WR - PHI,4.9,G. Pickens WR - DAL,20.4,T. McBride TE - ARI,17.5,A. Jones RB - MIN,8.1,C. Boswell K - PIT,10.0,Steelers DEF,21.0,T. Tracy RB - NYG,13.9,K. Allen WR - LAC,5.3,D. Metcalf WR - PIT,4.9,R. Odunze WR - CHI,4.1,D. Montgomery RB - DET,3.7,T. Warren TE - IND,0.0,,,110.74,Benni,119.62
Kessi,7,D. Maye QB - NE,15.44,Q. Judkins RB - CLE,5.9,C. Brown RB - CIN,12.7,A. St. Brown WR - DET,4.2,J. Waddle WR - MIA,5.2,B. Bowers TE - LV,7.2,D. Henry RB - BAL,18.2,B. Aubrey K - DAL,9.0,Bills DEF,4.0,P. Mahomes QB - KC,13.34,T. Higgins WR - CIN,12.3,C. Sutton WR - DEN,5.9,J. Bates K - DET,5.4,D. Kincaid TE - BUF,0.0,J. Mixon RB - HOU,0.0,J. Dobbins RB - DEN,0.0,81.84,Simi,70.4
Simi,8,J. Hurts QB - PHI,14.5,J. Gibbs RB - DET,14.6,B. Hall RB - NYJ,6.4,Z. Flowers WR - BAL,8.3,R. Rice WR - KC,3.8,H. Henry TE - NE,4.5,R. White RB - TB,6.2,W. Reichard K - MIN,5.1,Packers DEF,7.0,M. Stafford QB - LAR,13.2,Rams DEF,9.0,Z. Charbonnet RB - SEA,4.7,B. Irving RB - TB,0.0,B. Thomas WR - JAX,0.0,M. Pittman WR - IND,0.0,,,70.4,Kessi,81.84
Ritz,5,C. Williams QB - CHI,10.32,J. Warren RB - PIT,6.7,B. Robinson RB - ATL,26.3,L. McConkey WR - LAC,1.3,J. Smith-Njigba WR - SEA,11.6,T. Kelce TE - KC,15.1,K. Williams RB - LAR,15.6,C. Dicker K - LAC,8.7,Chargers DEF,-2.0,J. Love QB - GB,17.66,D. Moore WR - CHI,2.1,K. Vidal RB - LAC,1.2,D. Smith WR - PHI,0.8,R. Pearsall WR - SF,0.0,A. Kamara RB - NO,0.0,,,93.62,Erik,83.72
Erik,6,L. Jackson QB - BAL,4.72,K. Walker RB - SEA,17.1,W. Marks RB - HOU,5.1,D. London WR - ATL,11.9,N. Collins WR - HOU,15.2,O. Gadsden TE - LAC,4.1,C. Lamb WR - DAL,12.6,C. McLaughlin K - TB,8.0,Patriots DEF,5.0,S. Tucker RB - TB,32.0,Jaguars DEF,12.0,J. Mason RB - MIN,10.5,W. Robinson WR - NYG,3.6,T. Benson RB - ARI,0.0,R. Stevenson RB - NE,0.0,I. Pacheco RB - KC,0.0,83.72,Ritz,93.62
Promille Böörds,4,B. Mayfield QB - TB,16.82,J. Jacobs RB - GB,4.0,R. Dowdle RB - CAR,10.0,J. Chase WR - CIN,3.0,D. Adams WR - LAR,6.1,J. Ferguson TE - DAL,7.6,C. McCaffrey RB - SF,30.1,W. Lutz K - DEN,19.7,Lions DEF,2.0,T. Etienne RB - JAX,19.3,M. Andrews TE - BAL,12.7,J. Flacco QB - CIN,9.86,T. Spears RB - TEN,3.4,P. Washington WR - JAX,2.0,J. Reed WR - GB,0.0,G. Wilson WR - NYJ,0.0,99.32,Marv,109.28
Marv,3,J. Allen QB - BUF,42.68,J. Cook RB - BUF,17.4,A. Jeanty RB - LV,3.4,P. Nacua WR - LAR,7.3,J. Jeudy WR - CLE,2.1,D. Goedert TE - PHI,2.4,J. Williams RB - DAL,9.3,J. Myers K - SEA,15.7,Ravens DEF,9.0,X. Worthy WR - KC,2.5,S. LaPorta TE - DET,0.0,M. Harrison WR - ARI,0.0,O. Hampton RB - LAC,0.0,H. Haskins RB - LAC,0.0,C. Olave WR - NO,0.0,Colts DEF,0.0,109.28,Promille Böörds,99.32
