Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,5,D. Prescott QB - DAL,18.44,R. Harvey RB - DEN,16.0,J. Taylor RB - IND,11.4,E. Egbuka WR - TB,1.5,J. Williams WR - DET,10.3,K. Pitts TE - ATL,9.0,D. Swift RB - CHI,8.2,K. Fairbairn K - HOU,8.5,Seahawks DEF,17.0,B. Corum RB - LAR,25.1,Texans DEF,12.0,J. Jefferson WR - MIN,1.1,T. McMillan WR - CAR,0.0,T. Henderson RB - NE,0.0,G. Kittle TE - SF,0.0,,,100.34,Ritz,117.26
Ritz,2,J. Burrow QB - CIN,23.36,K. Williams RB - LAR,15.7,B. Robinson RB - ATL,7.4,D. Smith WR - PHI,3.7,J. Smith-Njigba WR - SEA,21.1,T. Kelce TE - KC,0.8,J. Warren RB - PIT,12.2,C. Dicker K - LAC,22.0,Broncos DEF,11.0,K. Vidal RB - LAC,10.4,Buccaneers DEF,5.0,L. McConkey WR - LAC,1.2,T. Tracy RB - NYG,0.0,B. Purdy QB - SF,0.0,,,,,117.26,Benni,100.34
Kessi,4,P. Mahomes QB - KC,5.3,Q. Judkins RB - CLE,8.4,C. Brown RB - CIN,15.5,A. St. Brown WR - DET,9.2,C. Sutton WR - DEN,6.2,B. Bowers TE - LV,10.6,D. Henry RB - BAL,10.2,B. Aubrey K - DAL,25.7,Bills DEF,10.0,T. Higgins WR - CIN,21.2,J. Bates K - DET,18.1,J. Waddle WR - MIA,13.1,D. Kincaid TE - BUF,10.1,D. Maye QB - NE,0.0,J. Dobbins RB - DEN,0.0,,,101.1,Juschka,76.68
Juschka,8,B. Mayfield QB - TB,11.08,T. Etienne RB - JAX,20.2,C. McCaffrey RB - SF,0.0,J. Chase WR - CIN,5.2,D. Adams WR - LAR,2.9,M. Andrews TE - BAL,0.9,J. Jacobs RB - GB,15.2,T. Loop K - BAL,11.2,Lions DEF,10.0,J. Ferguson TE - DAL,5.8,J. Reed WR - GB,5.3,T. Spears RB - TEN,4.7,J. Flacco QB - CIN,0.0,R. Dowdle RB - CAR,0.0,G. Wilson WR - NYJ,0.0,P. Washington WR - JAX,0.0,76.68,Kessi,101.1
Simi,6,J. Hurts QB - PHI,0.4,J. Gibbs RB - DET,30.0,B. Irving RB - TB,14.1,Z. Flowers WR - BAL,12.6,R. Rice WR - KC,3.4,H. Fannin TE - CLE,17.4,B. Hall RB - NYJ,4.3,E. McPherson K - CIN,4.0,Rams DEF,6.0,M. Stafford QB - LAR,23.24,B. Thomas WR - JAX,8.7,Z. Charbonnet RB - SEA,6.6,R. White RB - TB,5.5,Packers DEF,3.0,H. Henry TE - NE,0.0,,,92.2,Marv,118.44
Marv,1,J. Allen QB - BUF,37.84,J. Cook RB - BUF,9.1,A. Jeanty RB - LV,3.8,P. Nacua WR - LAR,28.7,C. Olave WR - NO,3.0,D. Goedert TE - PHI,7.8,J. Williams RB - DAL,12.7,J. Myers K - SEA,15.5,Ravens DEF,0.0,D. Neal RB - NO,14.4,J. Jeudy WR - CLE,13.6,O. Hampton RB - LAC,12.7,X. Worthy WR - KC,5.5,B. Strange TE - JAX,2.7,M. Harrison WR - ARI,0.0,H. Haskins RB - LAC,0.0,118.44,Simi,92.2
Tommy,3,J. Herbert QB - LAC,12.16,S. Barkley RB - PHI,18.2,D. Achane RB - MIA,16.5,A. Brown WR - PHI,10.0,G. Pickens WR - DAL,3.7,T. McBride TE - ARI,5.8,D. Montgomery RB - DET,13.3,C. Boswell K - PIT,9.0,Dolphins DEF,16.0,J. Goff QB - DET,16.16,D. Metcalf WR - PIT,14.8,A. Jones RB - MIN,7.6,K. Allen WR - LAC,2.2,T. Warren TE - IND,1.7,R. Odunze WR - CHI,0.0,,,104.66,Erik,89.16
Erik,7,L. Jackson QB - BAL,21.06,K. Walker RB - SEA,2.8,K. Monangai RB - CHI,7.7,C. Lamb WR - DAL,12.1,N. Collins WR - HOU,12.1,O. Gadsden TE - LAC,0.7,C. Watson WR - GB,20.9,C. McLaughlin K - TB,9.8,Browns DEF,2.0,M. Wilson WR - ARI,26.2,W. Marks RB - HOU,13.6,Eagles DEF,13.0,C. Rodriguez RB - WAS,5.2,T. Benson RB - ARI,0.0,D. Singletary RB - NYG,0.0,D. London WR - ATL,0.0,89.16,Tommy,104.66
