Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,2,D. Prescott QB - DAL,11.96,R. Harvey RB - DEN,10.5,J. Taylor RB - IND,10.1,J. Jefferson WR - MIN,2.2,J. Williams WR - DET,19.4,G. Kittle TE - SF,14.8,T. Henderson RB - NE,28.1,K. Fairbairn K - HOU,18.8,Seahawks DEF,4.0,D. Swift RB - CHI,21.6,T. McLaurin WR - WAS,12.9,Texans DEF,7.0,E. Egbuka WR - TB,6.4,T. McMillan WR - CAR,2.5,B. Robinson RB - SF,2.1,,,119.86,Marv,158.22
Marv,1,J. Allen QB - BUF,24.52,J. Cook RB - BUF,29.1,A. Jeanty RB - LV,4.2,P. Nacua WR - LAR,18.9,C. Olave WR - NO,14.5,B. Strange TE - JAX,2.6,J. Williams RB - DAL,15.1,J. Myers K - SEA,26.3,Ravens DEF,23.0,D. Goedert TE - PHI,19.0,D. Neal RB - NO,9.2,O. Hampton RB - LAC,6.5,X. Worthy WR - KC,3.5,J. Jeudy WR - CLE,2.2,M. Harrison WR - ARI,0.0,,,158.22,Benni,119.86
Kessi,7,P. Mahomes QB - KC,13.06,Q. Judkins RB - CLE,1.7,C. Brown RB - CIN,9.0,A. St. Brown WR - DET,28.4,J. Waddle WR - MIA,2.6,B. Bowers TE - LV,2.8,D. Henry RB - BAL,10.0,B. Aubrey K - DAL,17.5,Bills DEF,4.0,D. Maye QB - NE,20.5,C. Sutton WR - DEN,17.3,J. Bates K - DET,11.8,D. Kincaid TE - BUF,3.4,T. Higgins WR - CIN,0.0,J. Dobbins RB - DEN,0.0,,,89.06,Ritz,107.5
Ritz,4,J. Burrow QB - CIN,5.5,K. Williams RB - LAR,20.8,B. Robinson RB - ATL,21.5,D. Smith WR - PHI,5.0,J. Smith-Njigba WR - SEA,11.3,T. Kelce TE - KC,7.0,K. Gainwell RB - PIT,12.6,C. Dicker K - LAC,13.8,Jaguars DEF,10.0,B. Purdy QB - SF,26.2,T. Tracy RB - NYG,21.7,M. Evans WR - TB,13.2,Broncos DEF,7.0,K. Vidal RB - LAC,4.8,J. Warren RB - PIT,4.8,L. McConkey WR - LAC,2.0,107.5,Kessi,89.06
Simi,8,M. Stafford QB - LAR,20.92,J. Gibbs RB - DET,5.8,B. Irving RB - TB,7.1,Z. Flowers WR - BAL,12.8,R. Rice WR - KC,5.1,H. Fannin TE - CLE,5.0,B. Hall RB - NYJ,3.7,J. Elliott K - PHI,7.0,Steelers DEF,7.0,J. Hurts QB - PHI,22.9,B. Thomas WR - JAX,13.1,Z. Charbonnet RB - SEA,3.1,R. White RB - TB,2.6,H. Henry TE - NE,1.8,Rams DEF,0.0,,,74.42,Juschka,111.68
Juschka,3,B. Mayfield QB - TB,19.18,T. Etienne RB - JAX,28.5,C. McCaffrey RB - SF,14.7,J. Chase WR - CIN,13.2,D. Adams WR - LAR,7.1,M. Andrews TE - BAL,1.8,J. Jacobs RB - GB,21.2,T. Loop K - BAL,6.0,Lions DEF,0.0,R. Dowdle RB - CAR,11.4,J. Reed WR - GB,5.5,P. Washington WR - JAX,5.3,T. Spears RB - TEN,3.6,J. Ferguson TE - DAL,1.6,J. Flacco QB - CIN,0.0,G. Wilson WR - NYJ,0.0,111.68,Simi,74.42
Tommy,6,J. Herbert QB - LAC,10.4,S. Barkley RB - PHI,15.2,D. Achane RB - MIA,12.7,A. Brown WR - PHI,10.1,G. Pickens WR - DAL,3.3,T. McBride TE - ARI,25.4,D. Metcalf WR - PIT,11.5,C. Boswell K - PIT,4.0,49ers DEF,0.0,J. Dart QB - NYG,22.14,D. Montgomery RB - DET,9.2,A. Jones RB - MIN,6.5,K. Allen WR - LAC,3.6,T. Warren TE - IND,1.9,R. Odunze WR - CHI,0.0,,,92.6,Erik,96.9
Erik,5,L. Jackson QB - BAL,14.6,D. Singletary RB - NYG,1.4,W. Marks RB - HOU,9.8,M. Wilson WR - ARI,11.4,N. Collins WR - HOU,20.5,I. Likely TE - BAL,0.0,C. Lamb WR - DAL,11.1,C. McLaughlin K - TB,12.1,Eagles DEF,16.0,Saints DEF,4.0,C. Watson WR - GB,2.9,K. Walker RB - SEA,1.9,J. Wright RB - MIA,1.1,C. Rodriguez RB - WAS,0.0,T. Benson RB - ARI,0.0,D. London WR - ATL,0.0,96.9,Tommy,92.6
