Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,3,B. Purdy QB - SF,30.9,R. Harvey RB - DEN,18.1,J. Taylor RB - IND,13.9,J. Jennings WR - SF,13.1,J. Williams WR - DET,7.0,G. Kittle TE - SF,17.5,T. Henderson RB - NE,1.2,K. Fairbairn K - HOU,17.4,Texans DEF,11.0,D. Prescott QB - DAL,19.16,T. McMillan WR - CAR,13.3,D. Swift RB - CHI,7.0,M. Carter RB - ARI,6.5,T. McLaurin WR - WAS,5.3,E. Egbuka WR - TB,4.0,Chiefs DEF,2.0,130.1,Kessi,123.1
Kessi,5,D. Maye QB - NE,23.7,Q. Judkins RB - CLE,5.1,C. Brown RB - CIN,28.9,A. St. Brown WR - DET,5.4,C. Sutton WR - DEN,14.6,B. Bowers TE - LV,9.3,D. Henry RB - BAL,22.8,B. Aubrey K - DAL,5.3,Bills DEF,8.0,T. Higgins WR - CIN,11.3,J. Waddle WR - MIA,7.2,J. Bates K - DET,6.6,D. Kincaid TE - BUF,0.0,P. Mahomes QB - KC,0.0,J. Dobbins RB - DEN,0.0,,,123.1,Benni,130.1
Simi,6,J. Hurts QB - PHI,19.4,J. Gibbs RB - DET,12.8,B. Irving RB - TB,7.1,Z. Flowers WR - BAL,14.2,B. Thomas WR - JAX,1.8,H. Fannin TE - CLE,15.5,B. Hall RB - NYJ,6.3,C. Little K - JAX,11.7,Rams DEF,6.0,M. Stafford QB - LAR,30.88,Z. Charbonnet RB - SEA,13.4,H. Henry TE - NE,9.5,R. White RB - TB,6.0,Steelers DEF,5.0,R. Rice WR - KC,0.0,,,94.8,Tommy,130.8
Tommy,2,J. Herbert QB - LAC,30.2,S. Barkley RB - PHI,21.2,D. Achane RB - MIA,15.0,A. Brown WR - PHI,9.5,G. Pickens WR - DAL,19.0,T. McBride TE - ARI,2.7,A. Jones RB - MIN,9.3,C. Boswell K - PIT,11.9,49ers DEF,12.0,K. Allen WR - LAC,4.4,D. Metcalf WR - PIT,4.2,T. Warren TE - IND,3.0,D. Montgomery RB - DET,1.4,J. Dart QB - NYG,0.02,R. Odunze WR - CHI,0.0,,,130.8,Simi,94.8
Ritz,4,J. Burrow QB - CIN,28.96,K. Williams RB - LAR,8.5,B. Robinson RB - ATL,22.8,D. Smith WR - PHI,10.2,J. Smith-Njigba WR - SEA,15.6,K. Pitts TE - ATL,11.7,M. Evans WR - TB,9.1,C. Dicker K - LAC,10.7,Vikings DEF,11.0,J. Warren RB - PIT,27.1,L. McConkey WR - LAC,10.3,J. Jefferson WR - MIN,8.5,T. Tracy RB - NYG,7.8,K. Vidal RB - LAC,1.1,T. Kelce TE - KC,0.6,,,128.56,Marv,131.6
Marv,1,J. Allen QB - BUF,6.9,J. Cook RB - BUF,25.4,O. Hampton RB - LAC,15.5,P. Nacua WR - LAR,34.5,C. Olave WR - NO,26.8,D. Goedert TE - PHI,9.2,J. Williams RB - DAL,4.3,J. Myers K - SEA,2.0,Ravens DEF,7.0,A. Jeanty RB - LV,30.8,B. Strange TE - JAX,9.9,X. Worthy WR - KC,4.1,M. Harrison WR - ARI,1.4,J. Jeudy WR - CLE,1.2,D. Neal RB - NO,0.0,,,131.6,Ritz,128.56
Erik,8,L. Jackson QB - BAL,4.74,K. Walker RB - SEA,22.4,A. Estime RB - NO,3.6,D. London WR - ATL,2.7,N. Collins WR - HOU,5.9,C. Parkinson TE - LAR,2.1,C. Lamb WR - DAL,5.1,C. McLaughlin K - TB,10.0,Eagles DEF,5.0,Saints DEF,19.0,C. Rodriguez RB - WAS,12.9,J. Wright RB - MIA,11.3,M. Wilson WR - ARI,11.2,C. Watson WR - GB,1.7,T. Benson RB - ARI,0.0,W. Marks RB - HOU,0.0,61.54,Promille Böörds,78.6
Promille Böörds,7,B. Mayfield QB - TB,12.7,T. Etienne RB - JAX,12.6,C. McCaffrey RB - SF,26.6,J. Chase WR - CIN,10.9,D. Adams WR - LAR,0.0,M. Andrews TE - BAL,2.4,J. Jacobs RB - GB,2.8,T. Loop K - BAL,6.6,Lions DEF,4.0,P. Washington WR - JAX,20.5,T. Spears RB - TEN,16.5,R. Dowdle RB - CAR,4.3,J. Reed WR - GB,4.1,J. Ferguson TE - DAL,1.9,J. Flacco QB - CIN,0.16,G. Wilson WR - NYJ,0.0,78.6,Erik,61.54
