Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,6,D. Jones QB - IND,9.04,D. Pierce RB - HOU,11.1,S. Barkley RB - PHI,12.2,C. Kupp WR - SEA,14.9,G. Davis WR - BUF,3.5,T. Hill TE - NO,7.28,J. Mixon RB - HOU,5.9,T. Bass K - BUF,11.0,Cowboys DEF,11.0,T. Pollard RB - TEN,32.7,D. Foreman RB,31.8,T. Kelce TE - KC,0.0,P. Mahomes QB - KC,0.0,M. Williams WR,0.0,J. Conner RB - ARI,0.0,,,85.92,Juschka,70.58
Juschka,7,J. Allen QB - BUF,17.62,J. Jacobs RB - GB,5.4,N. Harris RB - LAC,5.96,W. Robinson WR - NYG,1.5,M. Evans WR - TB,12.3,H. Hurst TE,4.2,D. Montgomery RB - DET,5.5,R. Succop K,10.1,Jets DEF,8.0,R. Doubs WR - GB,12.2,G. Edwards RB,6.5,D. Johnson WR,3.5,M. Goodwin WR,3.3,C. Patterson RB,0.0,J. Chase WR - CIN,0.0,,,70.58,Benni,85.92
Kessi,8,J. Burrow QB - CIN,13.48,B. Robinson RB - SF,2.0,J. Taylor RB - IND,5.6,A. St. Brown WR - DET,6.9,M. Pittman WR - IND,5.3,D. Waller TE - MIA,0.0,A. Jones RB - MIN,15.7,B. McManus K - GB,3.0,Broncos DEF,7.0,K. Drake RB,12.7,D. London WR - ATL,3.1,D. Smith WR - PHI,2.3,K. Allen WR - LAC,0.0,G. Everett TE,0.0,A. Lazard WR - NYJ,0.0,,,58.98,Erik,178.04
Erik,1,T. Tagovailoa QB - MIA,29.18,R. Stevenson RB - NE,14.3,C. McCaffrey RB - SF,32.26,A. Brown WR - PHI,33.6,C. Lamb WR - DAL,13.8,G. Kittle TE - SF,9.9,N. Chubb RB - HOU,24.4,J. Myers K - SEA,11.6,Patriots DEF,9.0,D. Moore WR - CHI,21.5,J. Williams RB,19.6,D. Singletary RB - NYG,8.3,C. Godwin WR - TB,7.5,D. Henderson RB,3.0,K. Toney WR,0.0,,,178.04,Kessi,58.98
Simi,4,K. Murray QB - ARI,24.64,D. Henry RB - BAL,34.8,K. Walker RB - SEA,11.2,S. Diggs WR - NE,16.8,T. Higgins WR - CIN,10.9,M. Andrews TE - BAL,3.3,D. Swift RB - CHI,9.3,D. Carlson K - LV,0.0,Bills DEF,5.0,T. Lockett WR - TEN,10.3,D. Goedert TE - PHI,6.4,A. Dillon RB - PHI,6.3,C. Sutton WR - DEN,1.3,M. Hardman WR,0.0,C. Edwards-Helaire RB - KC,0.0,,,115.94,Marv,119.78
Marv,3,K. Cousins QB - ATL,23.48,R. Mostert RB - LV,6.7,L. Fournette RB,11.8,D. Hopkins WR - BAL,21.9,J. Waddle WR - MIA,22.6,I. Smith TE,2.8,J. Jefferson WR - MIN,9.8,W. Lutz K - DEN,6.7,Eagles DEF,14.0,T. McLaurin WR - WAS,10.6,K. Hunt RB - KC,7.2,D. Harris RB,5.2,C. Kirk WR - HOU,4.0,J. Herbert QB - LAC,0.0,,,,,119.78,Simi,115.94
Ritz,5,L. Jackson QB - BAL,21.82,E. Benjamin RB,4.5,A. Kamara RB - NO,33.8,B. Aiyuk WR - SF,14.1,D. Adams WR - LAR,0.2,Z. Ertz TE - WAS,9.4,A. Cooper WR,17.1,J. Tucker K,9.0,49ers DEF,3.0,A. Rodgers QB - PIT,15.22,M. Carter RB - ARI,6.1,E. Elliott RB,0.0,M. Thomas WR,0.0,J. Smith-Schuster WR - KC,0.0,A. Ekeler RB - WAS,0.0,,,112.92,Tommy,140.8
Tommy,2,J. Hurts QB - PHI,28.4,T. Etienne RB - JAX,22.2,D. Cook RB,20.1,T. Hill WR - MIA,19.5,C. Olave WR - NO,5.2,K. Pitts TE - ATL,14.0,M. Sanders RB - DAL,13.8,G. Gano K - NYG,8.6,Titans DEF,9.0,T. Allgeier RB - ATL,14.5,D. Metcalf WR - PIT,11.5,A. Thielen WR - MIN,6.7,J. Robinson RB,1.7,D. Samuel WR - WAS,0.0,J. Dobbins RB - DEN,0.0,,,140.8,Ritz,112.92
