Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,RES,Points,RES,Points,Total,Opponent,Opponent Total
Benni,3,D. Prescott QB - DAL ,25.30,E. Elliott RB - DAL ,10.90,D. Cook RB - MIN ,8.30,D. Adams WR - LV ,10.40,J. Jefferson WR - MIN ,9.26,P. Freiermuth TE - PIT ,10.00,D. Henderson RB - LA ,13.30,G. Zuerlein K - NYJ ,7.00,Panthers DEF ,3.00,T. Kelce TE - KC ,0.00,C. Godwin WR - TB IR ,0.70,A. Mattison RB - MIN ,8.80,M. Pittman WR - IND ,5.30,J. Williams RB - DEN ,17.10,E. Mitchell RB - SF ,22.80,L. Thomas TE - WAS IR ,3.10,-,-,97.46,Tommy,78.32
Erik,1,J. Hurts QB - PHI ,6.86,C. McCaffrey RB - CAR IR ,3.50,N. Harris RB - PIT ,3.70,K. Allen WR - LAC ,8.50,T. Lockett WR - SEA ,9.60,T. Hockenson TE - DET IR ,9.50,A. Gibson RB - WAS ,16.60,M. Gay K - LA ,8.00,Bills DEF ,11.00,M. Stafford QB - LA ,21.98,A. Brown WR ,0.00,D. Freeman RB - BAL ,6.00,Z. Moss RB - BUF ,0.00,T. Higgins WR - CIN ,17.40,B. Aiyuk WR - SF ,9.50,C. Edmonds RB - MIA ,0.00,A. Brown WR - PHI ,0.00,77.26,Ritz,89.94
Ritz,5,T. Brady QB - TB ,11.24,D. Swift RB - DET ,0.90,J. Taylor RB - IND ,15.70,A. Thielen WR - MIN IR ,18.20,E. Moore WR - NYJ COV ,5.30,R. Gronkowski TE - TB ,12.30,S. Barkley RB - NYG ,5.30,T. Bass K - BUF ,7.00,Patriots DEF ,14.00,A. Rodgers QB - GB ,26.28,T. Hill WR - MIA ,0.00,J. Jacobs RB - LV ,17.20,D. Knox TE - BUF ,15.20,M. Sanders RB - PHI ,6.40,J. Waddle WR - MIA ,19.70,A. Cooper WR - CLE ,0.00,-,-,89.94,Erik,77.26
Marv,4,J. Allen QB - BUF ,26.70,L. Fournette RB - TB ,37.10,J. Mixon RB - CIN ,28.30,B. Cooks WR - HOU ,10.50,J. Chase WR - CIN ,3.90,K. Pitts TE - ATL ,2.60,E. Sanders WR - BUF ,2.80,E. McPherson K - CIN ,13.00,Saints DEF ,5.00,K. Hunt RB - CLE ,2.00,D. Foreman RB - CAR ,9.20,K. Golladay WR - NYG ,5.00,M. Gesicki TE - MIA ,1.70,M. Gaskin RB - MIA ,17.20,C. Edwards-Helaire RB - KC ,0.00,-,-,-,-,129.90,Kessi,81.62
Simi,6,R. Wilson QB - DEN ,19.48,M. Gordon RB - DEN ,8.80,N. Chubb RB - CLE ,3.90,D. Samuel WR - SF ,19.80,D. Smith WR - PHI ,2.20,M. Andrews TE - BAL ,12.50,C. Patterson RB - ATL ,25.50,C. Boswell K - PIT ,4.00,Cowboys DEF ,5.00,P. Mahomes QB - KC ,0.00,D. Schultz TE - DAL ,12.60,C. Sutton WR - DEN ,1.70,C. Lamb WR - DAL ,0.00,R. Stevenson RB - NE ,4.60,C. Ridley WR - ATL NFI-R ,0.00,-,-,-,-,101.18,Juschka,87.60
Tommy,7,J. Herbert QB - LAC ,19.72,D. Montgomery RB - CHI ,7.40,J. Robinson RB - JAX IR ,9.50,M. Evans WR - TB ,1.60,D. Moore WR - CAR ,10.30,G. Kittle TE - SF ,1.30,D. Mooney WR - CHI ,12.50,R. Gould K - SF ,10.00,Texans DEF ,6.00,D. Hopkins WR - ARI IR ,0.00,D. Booker RB - NYG ,2.70,A. Kamara RB - NO ,0.00,M. Williams WR - LAC ,3.90,J. Jeudy WR - DEN ,2.50,C. Claypool WR - PIT ,8.20,J. Jones WR - TEN ,0.00,-,-,78.32,Benni,97.46
Juschka,8,L. Jackson QB - BAL ,9.40,A. Jones RB - GB ,2.30,A. Ekeler RB - LAC ,15.90,S. Diggs WR - BUF ,13.40,D. Johnson WR - PIT ,9.50,D. Goedert TE - PHI ,0.00,M. Brown WR - ARI ,5.10,N. Folk K - NE ,20.00,Buccaneers DEF ,12.00,R. Tannehill QB - TEN ,8.12,Z. Ertz TE - ARI ,0.00,D. Williams RB - KC ,0.00,A. Dillon RB - GB ,15.00,K. Herbert RB - CHI ,0.90,K. Gainwell RB - PHI ,3.20,-,-,-,-,87.60,Simi,101.18
Kessi,2,K. Cousins QB - MIN ,15.52,J. McKissic RB - WAS IR ,17.60,D. Harris RB - NE ,11.20,C. Kupp WR - LA ,11.60,T. McLaurin WR - WAS ,5.10,D. Waller TE - LV ,3.30,D. Metcalf WR - SEA ,1.30,J. Tucker K - BAL ,12.00,Bears DEF ,4.00,J. Landry WR - CLE ,9.10,K. Drake RB - LV ,3.00,J. Conner RB - ARI ,0.00,K. Murray QB - ARI ,0.00,N. Fant TE - SEA ,1.20,Cardinals DEF ,0.00,D. Henry RB - TEN ,0.00,-,-,81.62,Marv,129.90
